id,byline_date,byline_place,lat,lon
dt2153,1933-06-28,"Beverly Hills, California",34.0696501,-118.3963062
dt2154,1933-06-29,"Beverly Hills, California",34.0696501,-118.3963062
dt2155,1933-06-30,"Beverly Hills, California",34.0696501,-118.3963062
dt2156,1933-07-02,"Santa Monica, California",34.0194704,-118.491227
dt2157,1933-07-03,"Beverly Hills, California",34.0696501,-118.3963062
dt2158,1933-07-04,"Prescott, Arizona",34.539984,-112.468812
dt2159,1933-07-05,"Beverly Hills, California",34.0696501,-118.3963062
dt2160,1933-07-06,"Beverly Hills, California",34.0696501,-118.3963062
dt2161,1933-07-07,"Beverly Hills, California",34.0696501,-118.3963062
dt2162,1933-07-09,"Santa Monica, California",34.0194704,-118.491227
dt2163,1933-07-10,"Santa Monica, California",34.0194704,-118.491227
dt2164,1933-07-11,"Beverly Hills, California",34.0696501,-118.3963062
dt2165,1933-07-12,"Beverly Hills, California",34.0696501,-118.3963062
dt2166,1933-07-13,"Beverly Hills, California",34.0696501,-118.3963062
dt2167,1933-07-14,"Beverly Hills, California",34.0696501,-118.3963062
dt2168,1933-07-16,"Santa Monica, California",34.0194704,-118.491227
dt2169,1933-07-17,"Santa Monica, California",34.0194704,-118.491227
dt2170,1933-07-18,"Santa Monica, California",34.0194704,-118.491227
dt2171,1933-07-19,"Beverly Hills, California",34.0696501,-118.3963062
dt2172,1933-07-20,"Beverly Hills, California",34.0696501,-118.3963062
dt2173,1933-07-21,"Salinas, California",36.6744117,-121.655037
dt2174,1933-07-23,"Truckee, California",39.327962,-120.1832533
dt2175,1933-07-24,"Oakland, California",37.8044557,-122.271356
dt2176,1933-07-25,"Beverly Hills, California",34.0696501,-118.3963062
dt2177,1933-07-26,"Beverly Hills, California",34.0696501,-118.3963062
dt2178,1933-07-27,"Beverly Hills, California",34.0696501,-118.3963062
dt2179,1933-07-28,"Santa Monica, California",34.0194704,-118.491227
dt2180,1933-07-30,"Santa Monica, California",34.0194704,-118.491227
dt2181,1933-07-31,"Beverly Hills, California",34.0696501,-118.3963062
dt2182,1933-08-01,"Beverly Hills, California",34.0696501,-118.3963062
dt2183,1933-08-02,"Santa Barbara, California",34.4221319,-119.702667
dt2184,1933-08-03,"Beverly Hills, California",34.0696501,-118.3963062
dt2185,1933-08-04,"Beverly Hills, California",34.0696501,-118.3963062
dt2186,1933-08-06,"Santa Monica, California",34.0194704,-118.491227
dt2187,1933-08-07,"Beverly Hills, California",34.0696501,-118.3963062
dt2188,1933-08-08,"Beverly Hills, California",34.0696501,-118.3963062
dt2189,1933-08-09,"Santa Monica, California",34.0194704,-118.491227
dt2190,1933-08-10,"Santa Monica, California",34.0194704,-118.491227
dt2191,1933-08-11,"Beverly Hills, California",34.0696501,-118.3963062
dt2192,1933-08-13,"Beverly Hills, California",34.0696501,-118.3963062
dt2193,1933-08-14,"Santa Monica, California",34.0194704,-118.491227
dt2194,1933-08-15,"Beverly Hills, California",34.0696501,-118.3963062
dt2195,1933-08-16,"Lake Forest, Illinois",42.2586461,-87.8407055
dt2196,1933-08-17,"Washington, District of Columbia",38.89384735,-76.98804281910948
dt2197,1933-08-18,"Washington, District of Columbia",38.89384735,-76.98804281910948
dt2198,1933-08-20,"Chicago, Illinois",41.8755616,-87.6244212
dt2199,1933-08-21,"Chicago, Illinois",41.8755616,-87.6244212
dt2200,1933-08-22,"Las Vegas, Nevada",36.1672559,-115.148516
dt2201,1933-08-23,"Beverly Hills, California",34.0696501,-118.3963062
dt2202,1933-08-24,"Beverly Hills, California",34.0696501,-118.3963062
dt2203,1933-08-25,"Beverly Hills, California",34.0696501,-118.3963062
dt2204,1933-08-27,"Santa Monica, California",34.0194704,-118.491227
dt2205,1933-08-28,"Santa Monica, California",34.0194704,-118.491227
dt2206,1933-08-29,"Beverly Hills, California",34.0696501,-118.3963062
dt2207,1933-08-30,"Beverly Hills, California",34.0696501,-118.3963062
dt2208,1933-08-31,"Santa Monica, California",34.0194704,-118.491227
dt2209,1933-09-01,"Beverly Hills, California",34.0696501,-118.3963062
dt2210,1933-09-03,"Santa Monica, California",34.0194704,-118.491227
dt2211,1933-09-04,"Santa Monica, California",34.0194704,-118.491227
dt2212,1933-09-05,"Beverly Hills, California",34.0696501,-118.3963062
dt2213,1933-09-06,"Santa Monica, California",34.0194704,-118.491227
dt2214,1933-09-07,"Beverly Hills, California",34.0696501,-118.3963062
dt2215,1933-09-08,"Beverly Hills, California",34.0696501,-118.3963062
dt2216,1933-09-10,"Santa Monica, California",34.0194704,-118.491227
dt2217,1933-09-11,"Beverly Hills, California",34.0696501,-118.3963062
dt2218,1933-09-12,"Beverly Hills, California",34.0696501,-118.3963062
dt2219,1933-09-13,"Beverly Hills, California",34.0696501,-118.3963062
dt2220,1933-09-14,"Beverly Hills, California",34.0696501,-118.3963062
dt2221,1933-09-15,"Beverly Hills, California",34.0696501,-118.3963062
dt2222,1933-09-17,"Santa Monica, California",34.0194704,-118.491227
dt2223,1933-09-18,"Beverly Hills, California",34.0696501,-118.3963062
dt2224,1933-09-19,"Beverly Hills, California",34.0696501,-118.3963062
dt2225,1933-09-20,"Beverly Hills, California",34.0696501,-118.3963062
dt2226,1933-09-21,"Beverly Hills, California",34.0696501,-118.3963062
dt2227,1933-09-22,"Beverly Hills, California",34.0696501,-118.3963062
dt2228,1933-09-24,"Santa Monica, California",34.0194704,-118.491227
dt2229,1933-09-25,"Beverly Hills, California",34.0696501,-118.3963062
dt2230,1933-09-26,"Beverly Hills, California",34.0696501,-118.3963062
dt2231,1933-09-27,"Beverly Hills, California",34.0696501,-118.3963062
dt2232,1933-09-28,"Beverly Hills, California",34.0696501,-118.3963062
dt2233,1933-09-29,"Beverly Hills, California",34.0696501,-118.3963062
dt2234,1933-10-01,"Santa Monica, California",34.0194704,-118.491227
dt2235,1933-10-02,"Beverly Hills, California",34.0696501,-118.3963062
dt2236,1933-10-03,"Beverly Hills, California",34.0696501,-118.3963062
dt2237,1933-10-04,"Beverly Hills, California",34.0696501,-118.3963062
dt2238,1933-10-05,"Beverly Hills, California",34.0696501,-118.3963062
dt2239,1933-10-06,"Beverly Hills, California",34.0696501,-118.3963062
dt2240,1933-10-08,"Santa Monica, California",34.0194704,-118.491227
dt2241,1933-10-09,"Beverly Hills, California",34.0696501,-118.3963062
dt2242,1933-10-10,"Beverly Hills, California",34.0696501,-118.3963062
dt2243,1933-10-11,"Beverly Hills, California",34.0696501,-118.3963062
dt2244,1933-10-12,"Beverly Hills, California",34.0696501,-118.3963062
dt2245,1933-10-13,"Beverly Hills, California",34.0696501,-118.3963062
dt2246,1933-10-15,"Santa Monica, California",34.0194704,-118.491227
dt2247,1933-10-16,"Beverly Hills, California",34.0696501,-118.3963062
dt2248,1933-10-17,"Beverly Hills, California",34.0696501,-118.3963062
dt2249,1933-10-18,"Santa Monica, California",34.0194704,-118.491227
dt2250,1933-10-19,"Fort Worth, Texas",32.753177,-97.3327459
dt2251,1933-10-20,"San Antonio, Texas",29.4246002,-98.4951405
dt2252,1933-10-22,"Santa Monica, California",34.0194704,-118.491227
dt2253,1933-10-23,"Beverly Hills, California",34.0696501,-118.3963062
dt2254,1933-10-24,"Santa Monica, California",34.0194704,-118.491227
dt2255,1933-10-25,"Beverly Hills, California",34.0696501,-118.3963062
dt2256,1933-10-26,"Beverly Hills, California",34.0696501,-118.3963062
dt2257,1933-10-27,"Beverly Hills, California",34.0696501,-118.3963062
dt2258,1933-10-29,"Santa Monica, California",34.0194704,-118.491227
dt2259,1933-10-30,"Beverly Hills, California",34.0696501,-118.3963062
dt2260,1933-10-31,"Beverly Hills, California",34.0696501,-118.3963062
dt2261,1933-11-01,"Beverly Hills, California",34.0696501,-118.3963062
dt2262,1933-11-02,"Beverly Hills, California",34.0696501,-118.3963062
dt2263,1933-11-03,"Beverly Hills, California",34.0696501,-118.3963062
dt2264,1933-11-05,"Beverly Hills, California",34.0696501,-118.3963062
dt2265,1933-11-06,"Santa Monica, California",34.0194704,-118.491227
dt2266,1933-11-07,"Beverly Hills, California",34.0696501,-118.3963062
dt2267,1933-11-08,"Beverly Hills, California",34.0696501,-118.3963062
dt2268,1933-11-09,"Beverly Hills, California",34.0696501,-118.3963062
dt2269,1933-11-10,"Beverly Hills, California",34.0696501,-118.3963062
dt2270,1933-11-12,"Beverly Hills, California",34.0696501,-118.3963062
dt2271,1933-11-13,"Beverly Hills, California",34.0696501,-118.3963062
dt2272,1933-11-14,"Beverly Hills, California",34.0696501,-118.3963062
dt2273,1933-11-15,"Beverly Hills, California",34.0696501,-118.3963062
dt2274,1933-11-16,"Beverly Hills, California",34.0696501,-118.3963062
dt2275,1933-11-17,"Beverly Hills, California",34.0696501,-118.3963062
dt2276,1933-11-19,"Santa Monica, California",34.0194704,-118.491227
dt2277,1933-11-20,"Beverly Hills, California",34.0696501,-118.3963062
dt2278,1933-11-21,"Santa Monica, California",34.0194704,-118.491227
dt2279,1933-11-22,"Beverly Hills, California",34.0696501,-118.3963062
dt2280,1933-11-23,"Beverly Hills, California",34.0696501,-118.3963062
dt2281,1933-11-24,"Beverly Hills, California",34.0696501,-118.3963062
dt2282,1933-11-26,"Santa Monica, California",34.0194704,-118.491227
dt2283,1933-11-27,"Beverly Hills, California",34.0696501,-118.3963062
dt2284,1933-11-28,"Beverly Hills, California",34.0696501,-118.3963062
dt2285,1933-11-29,"Santa Monica, California",34.0194704,-118.491227
dt2286,1933-11-30,"Beverly Hills, California",34.0696501,-118.3963062
dt2287,1933-12-01,"Beverly Hills, California",34.0696501,-118.3963062
dt2288,1933-12-03,"Santa Monica, California",34.0194704,-118.491227
dt2289,1933-12-04,"Beverly Hills, California",34.0696501,-118.3963062
dt2290,1933-12-05,"Beverly Hills, California",34.0696501,-118.3963062
dt2291,1933-12-06,"Beverly Hills, California",34.0696501,-118.3963062
dt2292,1933-12-07,"Beverly Hills, California",34.0696501,-118.3963062
dt2293,1933-12-08,"Beverly Hills, California",34.0696501,-118.3963062
dt2294,1933-12-10,"Santa Monica, California",34.0194704,-118.491227
dt2295,1933-12-11,"Beverly Hills, California",34.0696501,-118.3963062
dt2296,1933-12-12,"Beverly Hills, California",34.0696501,-118.3963062
dt2297,1933-12-13,"Beverly Hills, California",34.0696501,-118.3963062
dt2298,1933-12-14,"Phoenix, Arizona",33.4484367,-112.074141
dt2299,1933-12-15,"Beverly Hills, California",34.0696501,-118.3963062
dt2300,1933-12-17,"Santa Monica, California",34.0194704,-118.491227
dt2301,1933-12-18,"Beverly Hills, California",34.0696501,-118.3963062
dt2302,1933-12-19,"Beverly Hills, California",34.0696501,-118.3963062
dt2303,1933-12-20,"Beverly Hills, California",34.0696501,-118.3963062
dt2304,1933-12-21,"Beverly Hills, California",34.0696501,-118.3963062
dt2305,1933-12-22,"Beverly Hills, California",34.0696501,-118.3963062
dt2306,1933-12-24,"Santa Monica, California",34.0194704,-118.491227
dt2307,1933-12-25,"Santa Monica, California",34.0194704,-118.491227
dt2308,1933-12-26,"Beverly Hills, California",34.0696501,-118.3963062
dt2309,1933-12-27,"Santa Monica, California",34.0194704,-118.491227
dt2310,1933-12-28,"Beverly Hills, California",34.0696501,-118.3963062
dt2311,1933-12-29,"Beverly Hills, California",34.0696501,-118.3963062
dt2312,1933-12-31,"Santa Monica, California",34.0194704,-118.491227
dt2313,1934-01-01,"Beverly Hills, California",34.0696501,-118.3963062
dt2314,1934-01-02,"Beverly Hills, California",34.0696501,-118.3963062
dt2315,1934-01-03,"Beverly Hills, California",34.0696501,-118.3963062
dt2316,1934-01-04,"Beverly Hills, California",34.0696501,-118.3963062
dt2317,1934-01-05,"Beverly Hills, California",34.0696501,-118.3963062
dt2318,1934-01-07,"Beverly Hills, California",34.0696501,-118.3963062
dt2319,1934-01-08,"Riverside, California",33.9824949,-117.374238
dt2320,1934-01-09,"Riverside, California",33.9824949,-117.374238
dt2321,1934-01-10,"Riverside, California",33.9824949,-117.374238
dt2322,1934-01-11,"Riverside, California",33.9824949,-117.374238
dt2323,1934-01-12,"Santa Monica, California",34.0194704,-118.491227
dt2324,1934-01-14,"Beverly Hills, California",34.0696501,-118.3963062
dt2325,1934-01-15,"Beverly Hills, California",34.0696501,-118.3963062
dt2326,1934-01-16,"Santa Monica, California",34.0194704,-118.491227
dt2327,1934-01-17,"Beverly Hills, California",34.0696501,-118.3963062
dt2328,1934-01-18,"Beverly Hills, California",34.0696501,-118.3963062
dt2329,1934-01-19,"Beverly Hills, California",34.0696501,-118.3963062
dt2330,1934-01-21,"Santa Monica, California",34.0194704,-118.491227
dt2331,1934-01-22,"Santa Monica, California",34.0194704,-118.491227
dt2332,1934-01-23,"Beverly Hills, California",34.0696501,-118.3963062
dt2333,1934-01-24,"Beverly Hills, California",34.0696501,-118.3963062
dt2334,1934-01-25,"Claremore, Oklahoma",36.3126005,-95.6160686
dt2335,1934-01-26,"Columbus, Ohio",39.9622601,-83.0007065
dt2336,1934-01-28,"New York, New York",40.7127281,-74.0060152
dt2337,1934-01-29,"Washington, District of Columbia",38.89384735,-76.98804281910948
dt2338,1934-01-30,"Washington, District of Columbia",38.89384735,-76.98804281910948
dt2339,1934-01-31,"New York, New York",40.7127281,-74.0060152
dt2340,1934-02-01,"Washington, District of Columbia",38.89384735,-76.98804281910948
dt2341,1934-02-02,"Chicago, Illinois",41.8755616,-87.6244212
dt2342,1934-02-04,"Beverly Hills, California",34.0696501,-118.3963062
dt2343,1934-02-05,"Beverly Hills, California",34.0696501,-118.3963062
dt2344,1934-02-06,"Beverly Hills, California",34.0696501,-118.3963062
dt2345,1934-02-07,"Santa Monica, California",34.0194704,-118.491227
dt2346,1934-02-08,"Santa Monica, California",34.0194704,-118.491227
dt2347,1934-02-09,"Beverly Hills, California",34.0696501,-118.3963062
dt2348,1934-02-11,"Santa Monica, California",34.0194704,-118.491227
dt2349,1934-02-12,"Beverly Hills, California",34.0696501,-118.3963062
dt2350,1934-02-13,"Santa Barbara, California",34.4221319,-119.702667
dt2351,1934-02-14,"Santa Monica, California",34.0194704,-118.491227
dt2352,1934-02-15,"Beverly Hills, California",34.0696501,-118.3963062
dt2353,1934-02-16,"Santa Barbara, California",34.4221319,-119.702667
dt2354,1934-02-18,"Santa Monica, California",34.0194704,-118.491227
dt2355,1934-02-19,"Grand Island, Nebraska",40.924271,-98.338685
dt2356,1934-02-20,"New York, New York",40.7127281,-74.0060152
dt2357,1934-02-21,"Washington, District of Columbia",38.89384735,-76.98804281910948
dt2358,1934-02-22,"Washington, District of Columbia",38.89384735,-76.98804281910948
dt2359,1934-02-23,"New York, New York",40.7127281,-74.0060152
dt2360,1934-02-25,"New York, New York",40.7127281,-74.0060152
dt2361,1934-02-26,"New York, New York",40.7127281,-74.0060152
dt2362,1934-02-27,"Washington, District of Columbia",38.89384735,-76.98804281910948
dt2363,1934-02-28,"New York, New York",40.7127281,-74.0060152
dt2364,1934-03-01,"New York, New York",40.7127281,-74.0060152
dt2365,1934-03-02,"Omaha, Nebraska",41.2587459,-95.9383758
dt2366,1934-03-04,"Santa Monica, California",34.0194704,-118.491227
dt2367,1934-03-05,"Beverly Hills, California",34.0696501,-118.3963062
dt2368,1934-03-06,"Beverly Hills, California",34.0696501,-118.3963062
dt2369,1934-03-07,"Santa Monica, California",34.0194704,-118.491227
dt2370,1934-03-08,"Beverly Hills, California",34.0696501,-118.3963062
dt2371,1934-03-09,"Beverly Hills, California",34.0696501,-118.3963062
dt2372,1934-03-11,"Santa Monica, California",34.0194704,-118.491227
dt2373,1934-03-12,"Beverly Hills, California",34.0696501,-118.3963062
dt2374,1934-03-13,"Beverly Hills, California",34.0696501,-118.3963062
dt2375,1934-03-14,"Santa Monica, California",34.0194704,-118.491227
dt2376,1934-03-15,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2377,1934-03-16,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2378,1934-03-18,"Santa Monica, California",34.0194704,-118.491227
dt2379,1934-03-19,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2380,1934-03-20,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2381,1934-03-21,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2382,1934-03-22,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2383,1934-03-23,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2384,1934-03-25,"Santa Monica, California",34.0194704,-118.491227
dt2385,1934-03-26,"Beverly Hills, California",34.0696501,-118.3963062
dt2386,1934-03-27,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2387,1934-03-28,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2388,1934-03-29,"Pasadena, California",34.1476507,-118.144155
dt2389,1934-03-30,"Pasadena, California",34.1476507,-118.144155
dt2390,1934-04-01,"Santa Monica, California",34.0194704,-118.491227
dt2391,1934-04-02,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2392,1934-04-03,"Beverly Hills, California",34.0696501,-118.3963062
dt2393,1934-04-04,"Beverly Hills, California",34.0696501,-118.3963062
dt2394,1934-04-05,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2395,1934-04-06,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2396,1934-04-08,"Santa Monica, California",34.0194704,-118.491227
dt2397,1934-04-09,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2398,1934-04-10,"Santa Monica, California",34.0194704,-118.491227
dt2399,1934-04-11,"Santa Monica, California",34.0194704,-118.491227
dt2400,1934-04-12,"Beverly Hills, California",34.0696501,-118.3963062
dt2401,1934-04-13,"Beverly Hills, California",34.0696501,-118.3963062
dt2402,1934-04-15,"Santa Monica, California",34.0194704,-118.491227
dt2403,1934-04-16,"Santa Monica, California",34.0194704,-118.491227
dt2404,1934-04-17,"Santa Monica, California",34.0194704,-118.491227
dt2405,1934-04-18,"Santa Monica, California",34.0194704,-118.491227
dt2406,1934-04-19,"Santa Monica, California",34.0194704,-118.491227
dt2407,1934-04-20,"Santa Monica, California",34.0194704,-118.491227
dt2408,1934-04-22,"Santa Monica, California",34.0194704,-118.491227
dt2409,1934-04-23,"Beverly Hills, California",34.0696501,-118.3963062
dt2410,1934-04-24,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2411,1934-04-25,"Beverly Hills, California",34.0696501,-118.3963062
dt2412,1934-04-26,"Santa Monica, California",34.0194704,-118.491227
dt2413,1934-04-27,"Fresno, California",36.7394421,-119.78483
dt2414,1934-04-29,"Gilroy, California",37.0065078,-121.5631723
dt2415,1934-04-30,"San Francisco, California",37.7792588,-122.4193286
dt2416,1934-05-01,"San Francisco, California",37.7792588,-122.4193286
dt2417,1934-05-02,"San Francisco, California",37.7792588,-122.4193286
dt2418,1934-05-03,"San Francisco, California",37.7792588,-122.4193286
dt2419,1934-05-04,"San Francisco, California",37.7792588,-122.4193286
dt2420,1934-05-06,"San Francisco, California",37.7792588,-122.4193286
dt2421,1934-05-07,"Salinas, California",36.6744117,-121.655037
dt2422,1934-05-08,"San Francisco, California",37.7792588,-122.4193286
dt2423,1934-05-09,"San Francisco, California",37.7792588,-122.4193286
dt2424,1934-05-10,"San Francisco, California",37.7792588,-122.4193286
dt2425,1934-05-11,"San Francisco, California",37.7792588,-122.4193286
dt2426,1934-05-13,"Santa Monica, California",34.0194704,-118.491227
dt2427,1934-05-14,"Beverly Hills, California",34.0696501,-118.3963062
dt2428,1934-05-15,"San Francisco, California",37.7792588,-122.4193286
dt2429,1934-05-16,"San Francisco, California",37.7792588,-122.4193286
dt2430,1934-05-17,"Hollister, California",36.8524545,-121.4016021
dt2431,1934-05-18,"San Francisco, California",37.7792588,-122.4193286
dt2432,1934-05-20,"Salinas, California",36.6744117,-121.655037
dt2433,1934-05-21,"Beverly Hills, California",34.0696501,-118.3963062
dt2434,1934-05-22,"Beverly Hills, California",34.0696501,-118.3963062
dt2435,1934-05-23,"Beverly Hills, California",34.0696501,-118.3963062
dt2436,1934-05-24,"Beverly Hills, California",34.0696501,-118.3963062
dt2437,1934-05-25,"Beverly Hills, California",34.0696501,-118.3963062
dt2438,1934-05-27,"Santa Monica, California",34.0194704,-118.491227
dt2439,1934-05-28,"Beverly Hills, California",34.0696501,-118.3963062
dt2440,1934-05-29,"Beverly Hills, California",34.0696501,-118.3963062
dt2441,1934-05-30,"Santa Monica, California",34.0194704,-118.491227
dt2442,1934-05-31,"Beverly Hills, California",34.0696501,-118.3963062
dt2443,1934-06-01,"Beverly Hills, California",34.0696501,-118.3963062
dt2444,1934-06-03,"Santa Monica, California",34.0194704,-118.491227
dt2445,1934-06-04,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2446,1934-06-05,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2447,1934-06-06,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2448,1934-06-07,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2449,1934-06-08,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2450,1934-06-10,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2451,1934-06-11,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2452,1934-06-12,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2453,1934-06-13,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2454,1934-06-14,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2455,1934-06-15,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2456,1934-06-17,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2457,1934-06-18,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2458,1934-06-19,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2459,1934-06-20,"Beverly Hills, California",34.0696501,-118.3963062
dt2460,1934-06-21,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2461,1934-06-22,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2462,1934-06-24,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2463,1934-06-25,"Beverly Hills, California",34.0696501,-118.3963062
dt2464,1934-06-26,"Beverly Hills, California",34.0696501,-118.3963062
dt2465,1934-06-27,"Beverly Hills, California",34.0696501,-118.3963062
dt2466,1934-06-28,"Beverly Hills, California",34.0696501,-118.3963062
dt2467,1934-06-29,"Beverly Hills, California",34.0696501,-118.3963062
dt2468,1934-07-01,"Santa Monica, California",34.0194704,-118.491227
dt2469,1934-07-02,"Hollywood, Los Angeles, California",34.0980031,-118.329523
dt2470,1934-07-03,"Beverly Hills, California",34.0696501,-118.3963062
dt2471,1934-07-04,"Santa Monica, California",34.0194704,-118.491227
dt2472,1934-07-05,"Beverly Hills, California",34.0696501,-118.3963062
dt2473,1934-07-06,"Beverly Hills, California",34.0696501,-118.3963062
dt2474,1934-07-08,"Santa Monica, California",34.0194704,-118.491227
dt2475,1934-07-09,"Santa Monica, California",34.0194704,-118.491227
dt2476,1934-07-10,"Muleshoe, Texas",34.2268047,-102.727721
dt2477,1934-07-11,"Claremore, Oklahoma",36.3126005,-95.6160686
dt2478,1934-07-12,"Washington, District of Columbia",38.89384735,-76.98804281910948
dt2479,1934-07-13,"Lakewood, Skowhegan, Maine",44.7650773,-69.7193802
dt2480,1934-07-15,"Santa Monica, California",34.0194704,-118.491227
dt2481,1934-07-16,"Santa Monica, California",34.0194704,-118.491227
dt2482,1934-07-17,"San Francisco, California",37.7792588,-122.4193286
dt2483,1934-07-18,"Beverly Hills, California",34.0696501,-118.3963062
dt2484,1934-07-19,"Santa Monica, California",34.0194704,-118.491227
dt2485,1934-07-20,"Santa Monica, California",34.0194704,-118.491227
dt2486,1934-07-22,"San Francisco, California",37.7792588,-122.4193286
dt2487,1934-07-23,Pacific Ocean,-0.703107,-120.9375
dt2488,1934-07-24,Pacific Ocean,-0.703107,-120.9375
dt2489,1934-07-25,Pacific Ocean,-0.703107,-120.9375
dt2490,1934-07-26,Pacific Ocean,-0.703107,-120.9375
dt2491,1934-07-27,"Honolulu, Hawaii",21.304547,-157.855676
dt2492,1934-07-29,"Parker Ranch, Hawaii",20.019881101337017,-155.68206317116434
dt2493,1934-07-30,"Parker Ranch, Hawaii",20.019881101337017,-155.68206317116434
dt2494,1934-07-31,"Kulamaui, Hawaii",20.792026,-156.3237119
dt2495,1934-08-01,"Honolulu, Hawaii",21.304547,-157.855676
dt2496,1934-08-02,"Honolulu, Hawaii",21.304547,-157.855676
dt2497,1934-08-03,"Honolulu, Hawaii",21.304547,-157.855676
dt2498,1934-08-05,Pacific Ocean,-0.703107,-120.9375
dt2499,1934-08-06,Pacific Ocean,-0.703107,-120.9375
dt2500,1934-08-07,Pacific Ocean,-0.703107,-120.9375
dt2501,1934-08-09,Pacific Ocean,-0.703107,-120.9375
dt2502,1934-08-12,"Tokyo, Japan",35.6821936,139.762221
dt2503,1934-08-13,"Tokyo, Japan",35.6821936,139.762221
dt2504,1934-08-14,"Tokyo, Japan",35.6821936,139.762221
dt2505,1934-08-15,"Tokyo, Japan",35.6821936,139.762221
dt2506,1934-08-16,"Tokyo, Japan",35.6821936,139.762221
dt2507,1934-08-17,"Mukden, Manchuria",41.8026095,123.4279105
dt2508,1934-08-19,"Hsinking, Manchukuo",43.8844201,125.3180998
dt2509,1934-08-20,"Harbin, Manchuria",45.7593633,126.6276177
dt2510,1934-08-21,"Hsinking, Manchukuo",43.8844201,125.3180998
dt2511,1934-08-22,"Irkutsk, Siberia, Russia",52.2891225,104.279829
dt2512,1934-08-23,"Chita, Siberia (USSR)",52.033409,113.500893
dt2513,1934-08-24,"Novosibirsk, Siberia (USSR)",54.96781445,82.95159894278376
dt2514,1934-08-26,"Irkutsk, Siberia, Russia",52.2891225,104.279829
dt2515,1934-08-27,"Moscow, Russia (USSR)",55.7505412,37.6174782
dt2516,1934-08-28,"Moscow, Russia (USSR)",55.7505412,37.6174782
dt2517,1934-08-29,"Moscow, Russia (USSR)",55.7505412,37.6174782
dt2518,1934-08-30,"Moscow, Russia (USSR)",55.7505412,37.6174782
dt2519,1934-08-31,"Moscow, Russia (USSR)",55.7505412,37.6174782
dt2520,1934-09-02,"Odessa, Russia (USSR)",46.4843023,30.7322878
dt2521,1934-09-03,"Leningrad, Russia (USSR)",59.938732,30.316229
dt2522,1934-09-04,"Helsinki, Finland",60.1674881,24.9427473
dt2523,1934-09-05,"Helsinki, Finland",60.1674881,24.9427473
dt2524,1934-09-06,"Stockholm, Sweden",59.3251172,18.0710935
dt2525,1934-09-07,"Oslo, Norway",59.9133301,10.7389701
dt2526,1934-09-09,"Copenhagen, Denmark",55.6867243,12.5700724
dt2527,1934-09-10,"London, England",51.5156177,-0.0919983
dt2528,1934-09-11,"Vienna, Austria",48.2083537,16.3725042
dt2529,1934-09-12,"Bucharest, Romania",44.4361414,26.1027202
dt2530,1934-09-13,"Budapest, Hungary",47.4978789,19.0402383
dt2531,1934-09-14,"London, England",51.5156177,-0.0919983
dt2532,1934-09-16,"London, England",51.5156177,-0.0919983
dt2533,1934-09-17,"London, England",51.5156177,-0.0919983
dt2534,1934-09-18,"Edinburgh, Scotland",55.9533456,-3.1883749
dt2535,1934-09-19,"Edinburgh, Scotland",55.9533456,-3.1883749
dt2536,1934-09-20,"London, England",51.5156177,-0.0919983
dt2537,1934-09-21,Atlantic Ocean,13.581921,-38.320312
dt2538,1934-09-23,Atlantic Ocean,13.581921,-38.320312
dt2539,1934-09-24,Atlantic Ocean,13.581921,-38.320312
dt2540,1934-09-25,"New York, New York",40.7127281,-74.0060152
dt2541,1934-09-26,"Hempstead, New York",40.6736812,-73.6190736
dt2542,1934-09-27,"Washington, District of Columbia",38.89384735,-76.98804281910948
dt2543,1934-09-28,"Washington, District of Columbia",38.89384735,-76.98804281910948
